lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,f1,f2,timestamp
0,0,0,0,0,0,20372,33160,42090,1,0,7925
0,0,0,0,0,0,20324,33192,42346,0,0,7930
0,0,0,0,0,0,20404,33320,42154,1,1,7935
0,0,0,0,0,0,20308,33128,42218,0,0,7940
0,0,0,0,0,0,20276,33032,42058,1,0,7945
0,0,0,0,0,0,20324,33384,42218,0,1,7950
0,0,0,0,0,0,20276,33080,42090,1,0,7955
0,0,0,0,0,0,20340,33128,42186,0,0,7960
0,0,0,0,0,0,20260,32487,42058,1,0,7965
0,0,0,0,0,0,20308,33208,42218,0,1,7970
0,0,0,0,0,0,20276,33096,42186,1,0,7975
0,0,0,0,0,0,15731,32455,42794,1,1,7988
0,0,0,0,0,0,24630,33864,42122,1,0,7990
0,0,0,0,0,0,20773,33688,42602,0,0,7995
0,0,0,0,0,0,20645,33416,42234,1,1,8000
0,0,0,0,0,0,20452,33256,42266,0,0,8005
0,0,0,0,0,0,20404,33032,42090,1,0,8010
0,0,0,0,0,0,20436,33448,42410,0,1,8015
0,0,0,0,0,0,20372,33112,42122,1,0,8020
0,0,0,0,0,0,20340,33352,42298,0,0,8025
0,0,0,0,0,0,20404,34072,42922,1,1,8030
0,0,0,0,0,0,20581,33256,42314,0,0,8035
0,0,0,0,0,0,20356,32984,42170,0,0,8040
0,0,0,0,0,0,20244,32824,41866,1,0,8045
0,0,0,0,0,0,20308,33192,42186,0,1,8050
0,0,0,0,0,0,20292,33320,42218,0,0,8055
0,0,0,0,0,0,20292,33416,42410,0,0,8060
0,0,0,0,0,0,20340,33224,42186,1,1,8065
0,0,0,0,0,0,20324,33208,42314,0,0,8070
0,0,0,0,0,0,15731,32455,42730,2,1,8083
0,0,0,0,0,0,24517,33896,42122,0,0,8085
0,0,0,0,0,0,20741,33336,42186,1,0,8090
0,0,0,0,0,0,20565,34296,43082,0,1,8095
0,0,0,0,0,0,20629,33192,42122,1,0,8100
0,0,0,0,0,0,20356,33080,42074,0,0,8105
0,0,0,0,0,0,20324,33576,42154,1,0,8110
0,0,0,0,0,0,20372,33272,42394,0,1,8115
0,0,0,0,0,0,20356,33112,42154,1,0,8120
0,0,0,0,0,0,20340,32968,41962,0,0,8125
0,0,0,0,0,0,20276,33144,42138,1,1,8130
0,0,0,0,0,0,20324,33240,42250,0,0,8135
0,0,0,0,0,0,20340,33256,42282,1,0,8140
0,0,0,0,0,0,20436,33384,42282,1,1,8145
0,0,0,0,0,0,20372,33128,42186,0,0,8150
0,0,0,0,0,0,20276,33048,42138,1,0,8155
0,0,0,0,0,0,20388,33656,42378,0,1,8160
0,0,0,0,0,0,20340,33176,42186,1,0,8165
0,0,0,0,0,0,20324,33272,42346,0,0,8170
0,0,0,0,0,0,15731,32455,42698,2,1,8183
0,0,0,0,0,0,24533,33912,42090,0,0,8185
0,0,0,0,0,0,20725,32920,41706,1,0,8190
0,0,0,0,0,0,20501,33240,42186,0,1,8195
0,0,0,0,0,0,20372,33128,42138,1,0,8200
0,0,0,0,0,0,20517,33432,42490,0,0,8205
0,0,0,0,0,0,20436,33224,42202,1,1,8210
0,0,0,0,0,0,20372,33208,42298,0,0,8215
0,0,0,0,0,0,20356,33144,42186,1,0,8220
0,0,0,0,0,0,20452,33608,42426,0,1,8225
0,0,0,0,0,0,20372,33192,42282,1,0,8230
0,0,0,0,0,0,20372,33144,42202,1,0,8235
0,0,0,0,0,0,20340,33416,42314,0,1,8240
0,0,0,0,0,0,20372,33256,42202,1,0,8245
0,0,0,0,0,0,20276,33080,42154,0,0,8250
0,0,0,0,0,0,20324,34248,43114,1,1,8255
0,0,0,0,0,0,20581,33384,42346,0,0,8260
0,0,0,0,0,0,20324,33016,42122,1,0,8265
0,0,0,0,0,0,15747,32615,42826,1,1,8278
0,0,0,0,0,0,24598,33800,42170,1,0,8280
0,0,0,0,0,0,20725,33128,41898,0,0,8285
0,0,0,0,0,0,20452,33208,42138,1,1,8290
0,0,0,0,0,0,20436,33160,42234,0,0,8295
0,0,0,0,0,0,20388,33224,42250,1,0,8300
0,0,0,0,0,0,20501,33576,42346,0,1,8305
0,0,0,0,0,0,20372,33064,42234,1,0,8310
0,0,0,0,0,0,20292,33256,42234,1,0,8315
0,0,0,0,0,0,20420,33384,42282,0,1,8320
0,0,0,0,0,0,20356,33224,42202,1,0,8325
0,0,0,0,0,0,20276,33032,42234,0,0,8330
0,0,0,0,0,0,20356,34600,43466,1,1,8335
0,0,0,0,0,0,20709,33256,42346,0,0,8340
0,0,0,0,0,0,20340,33048,42234,1,0,8345
0,0,0,0,0,0,20356,33000,42234,0,0,8350
0,0,0,0,0,0,20324,33080,42154,1,1,8355
0,0,0,0,0,0,20372,33208,42186,1,0,8360
0,0,0,0,0,0,15667,32391,42666,1,1,8373
0,0,0,0,0,0,24501,33704,42106,0,0,8375
0,0,0,0,0,0,20741,33576,42410,1,0,8380
0,0,0,0,0,0,20661,33352,42266,0,1,8385
0,0,0,0,0,0,20452,33192,42154,1,0,8390
0,0,0,0,0,0,20404,33288,42282,0,0,8395
0,0,0,0,0,0,20420,33400,42282,1,1,8400
0,0,0,0,0,0,20436,33320,42346,0,0,8405
0,0,0,0,0,0,20372,33160,42154,1,0,8410
0,0,0,0,0,0,20404,34008,42730,0,1,8415
0,0,0,0,0,0,20404,33192,42170,1,0,8420
0,0,0,0,0,0,20260,32936,42186,1,0,8425
0,0,0,0,0,0,20356,33624,42570,0,0,8430
0,0,0,0,0,0,20404,33144,42186,1,1,8435
0,0,0,0,0,0,20404,33192,42186,0,0,8440
0,0,0,0,0,0,20244,32759,42346,1,0,8445
0,0,0,0,0,0,20356,33224,42154,1,1,8450
0,0,0,0,0,0,20276,33064,42170,0,0,8455
0,0,0,0,0,0,15699,32391,42698,2,1,8468
0,0,0,0,0,0,24453,33736,42122,0,0,8470
0,0,0,0,0,0,20773,33416,42426,0,0,8475
0,0,0,0,0,0,20565,33384,42218,1,1,8480
0,0,0,0,0,0,20517,33272,42282,0,0,8485
0,0,0,0,0,0,20388,32968,42106,1,0,8490
0,0,0,0,0,0,20356,33384,42186,1,1,8495
0,0,0,0,0,0,20340,33144,42154,0,0,8500
0,0,0,0,0,0,20276,33128,42058,1,0,8505
0,0,0,0,0,0,20324,33992,42858,0,1,8510
0,0,0,0,0,0,20468,33048,42138,1,0,8515
0,0,0,0,0,0,20324,33128,42218,0,0,8520
0,0,0,0,0,0,20308,33512,42090,1,0,8525
0,0,0,0,0,0,20324,33208,42250,0,1,8530
0,0,0,0,0,0,20308,33032,42170,1,0,8535
0,0,0,0,0,0,20324,32984,41962,1,0,8540
0,0,0,0,0,0,20276,33176,42170,0,1,8545
0,0,0,0,0,0,20244,33128,42154,1,0,8550
0,0,0,0,0,0,20404,33688,42794,0,0,8555
0,0,0,0,0,0,15811,32407,42730,2,1,8568
0,0,0,0,0,0,24501,33512,42090,0,0,8570
0,0,0,0,0,0,20773,33448,42186,1,1,8575
0,0,0,0,0,0,20565,33160,42106,0,0,8580
0,0,0,0,0,0,20356,33064,42026,1,0,8585
0,0,0,0,0,0,20452,34136,42890,0,1,8590
0,0,0,0,0,0,20517,33048,42090,1,0,8595
0,0,0,0,0,0,20356,33128,42186,0,0,8600
0,0,0,0,0,0,20308,32183,41738,1,0,8605
0,0,0,0,0,0,20308,33224,42282,0,1,8610
0,0,0,0,0,0,20324,33128,42138,1,0,8615
0,0,0,0,0,0,20260,32952,41914,1,0,8620
0,0,0,0,0,0,20308,33160,42202,0,1,8625
0,0,0,0,0,0,20244,33048,42186,1,0,8630
0,0,0,0,0,0,20324,33336,42490,0,0,8635
0,0,0,0,0,0,20388,33240,42186,1,1,8640
0,0,0,0,0,0,20308,33192,42170,0,0,8645
0,0,0,0,0,0,20244,33032,42186,1,0,8650
0,0,0,0,0,0,15715,32423,42698,1,1,8663
0,0,0,0,0,0,24501,33736,42122,1,0,8665
0,0,0,0,0,0,20805,33976,42634,0,1,8670
0,0,0,0,0,0,20581,33064,42106,1,0,8675
0,0,0,0,0,0,20420,33224,42218,0,0,8680
0,0,0,0,0,0,20420,33560,42346,1,0,8685
0,0,0,0,0,0,20420,33192,42154,1,1,8690
0,0,0,0,0,0,20292,32920,42074,0,0,8695
0,0,0,0,0,0,20212,31559,43242,1,0,8700
0,0,0,0,0,0,20677,33560,42394,0,1,8705
0,0,0,0,0,0,20388,33064,42106,1,0,8710
0,0,0,0,0,0,20308,32984,41962,0,0,8715
0,0,0,0,0,0,20260,33080,42122,1,1,8720
0,0,0,0,0,0,20244,33064,42074,1,0,8725
0,0,0,0,0,0,20292,33384,42490,0,0,8730
0,0,0,0,0,0,20388,33208,42186,1,1,8735
0,0,0,0,0,0,20292,33096,42218,0,0,8740
0,0,0,0,0,0,20308,33048,42122,1,0,8745
0,0,0,0,0,0,15715,32503,42778,1,1,8758
0,0,0,0,0,0,24549,33928,42154,0,0,8760
0,0,0,0,0,0,20805,34488,43210,1,1,8765
0,0,0,0,0,0,20709,33192,42122,1,0,8770
0,0,0,0,0,0,20388,33000,42074,0,0,8775
0,0,0,0,0,0,20324,33144,41914,1,0,8780
0,0,0,0,0,0,20340,33224,42170,0,1,8785
0,0,0,0,0,0,20292,33048,42058,1,0,8790
0,0,0,0,0,0,20340,32904,41930,0,0,8795
0,0,0,0,0,0,20276,33128,42218,1,1,8800
0,0,0,0,0,0,20292,33096,42122,1,0,8805
0,0,0,0,0,0,20260,33224,42250,0,0,8810
0,0,0,0,0,0,20340,33352,42122,1,1,8815
0,0,0,0,0,0,20308,33192,42218,0,0,8820
0,0,0,0,0,0,20308,33016,42090,1,0,8825
0,0,0,0,0,0,20340,33208,42218,0,1,8830
0,0,0,0,0,0,20324,33080,42154,1,0,8835
0,0,0,0,0,0,20292,33096,42234,0,0,8840
0,0,0,0,0,0,20340,34216,42858,1,1,8845
0,0,0,0,0,0,15779,32615,42794,2,0,8858
0,0,0,0,0,0,24549,32936,41082,0,0,8860
0,0,0,0,0,0,20645,33448,42266,0,1,8865
0,0,0,0,0,0,20485,33032,42042,1,0,8870
0,0,0,0,0,0,20388,33000,41914,0,0,8875
0,0,0,0,0,0,20324,33144,42090,1,1,8880
0,0,0,0,0,0,20260,33032,42026,1,0,8885
0,0,0,0,0,0,20292,33320,42314,0,0,8890
0,0,0,0,0,0,20372,33064,42042,1,1,8895
0,0,0,0,0,0,20292,33000,42058,0,0,8900
0,0,0,0,0,0,20228,32936,42074,1,0,8905
0,0,0,0,0,0,20340,33272,42218,0,1,8910
0,0,0,0,0,0,20292,33096,42106,1,0,8915
0,0,0,0,0,0,20260,33016,42058,1,0,8920
0,0,0,0,0,0,20308,33992,42746,0,1,8925
0,0,0,0,0,0,20372,33048,42026,1,0,8930
0,0,0,0,0,0,20276,33192,42218,0,0,8935
0,0,0,0,0,0,20340,33624,42378,1,0,8940
0,0,0,0,0,0,14531,32007,42490,2,2,8959
0,0,0,0,0,0,28823,34104,41306,0,0,8960
0,0,0,0,0,0,21125,33256,42122,1,0,8965
0,0,0,0,0,0,20789,33496,42442,0,0,8970
0,0,0,0,0,0,20645,33304,42154,1,1,8975
0,0,0,0,0,0,20517,33192,42202,0,0,8980
0,0,0,0,0,0,20436,33064,42122,1,0,8985
0,0,0,0,0,0,20452,33352,42234,0,1,8990
0,0,0,0,0,0,20372,33032,42058,1,0,8995
0,0,0,0,0,0,20276,32952,42026,1,0,9000
0,0,0,0,0,0,20356,33528,42314,0,1,9005
0,0,0,0,0,0,20372,33032,42090,1,0,9010
0,0,0,0,0,0,20340,33144,42234,0,0,9015
0,0,0,0,0,0,20324,34120,42954,1,1,9020
0,0,0,0,0,0,20565,33224,42202,0,0,9025
0,0,0,0,0,0,20276,33144,42154,1,0,9030
0,0,0,0,0,0,20196,32423,42602,1,0,9035
0,0,0,0,0,0,20549,33272,42186,0,1,9040
0,0,0,0,0,0,15731,32535,42698,2,1,9053
0,0,0,0,0,0,24533,33800,42122,0,0,9055
0,0,0,0,0,0,20789,33336,42234,0,0,9060
0,0,0,0,0,0,20468,33240,42282,1,0,9065
0,0,0,0,0,0,20533,33272,42170,1,1,9070
0,0,0,0,0,0,20420,33000,41978,0,0,9075
0,0,0,0,0,0,20276,32968,41930,1,0,9080
0,0,0,0,0,0,20372,33368,42154,0,1,9085
0,0,0,0,0,0,20292,33192,42122,0,0,9090
0,0,0,0,0,0,20276,33048,42058,0,0,9095
0,0,0,0,0,0,20388,34504,43018,0,1,9100
0,0,0,0,0,0,20517,32872,42122,0,0,9105
0,0,0,0,0,0,20244,32856,41962,1,0,9110
0,0,0,0,0,0,20244,33048,41658,1,0,9115
0,0,0,0,0,0,20292,33192,42170,0,1,9120
0,0,0,0,0,0,20212,33016,41978,1,0,9125
0,0,0,0,0,0,20276,32856,41898,0,0,9130
0,0,0,0,0,0,20228,33096,42090,1,1,9135
0,0,0,0,0,0,15763,33224,42682,1,1,9148
0,0,0,0,0,0,24485,33592,41978,1,0,9150
0,0,0,0,0,0,20709,33128,42090,0,0,9155
0,0,0,0,0,0,20420,33048,42026,1,0,9160
0,0,0,0,0,0,20404,33304,42202,0,1,9165
0,0,0,0,0,0,20308,32984,42042,1,0,9170
0,0,0,0,0,0,20340,33096,42106,0,0,9175
0,0,0,0,0,0,20340,34440,43066,1,1,9180
0,0,0,0,0,0,20565,33000,41962,1,0,9185
0,0,0,0,0,0,20260,33064,42026,0,0,9190
0,0,0,0,0,0,20260,33896,42410,1,0,9195
0,0,0,0,0,0,20340,33032,42042,0,1,9200
0,0,0,0,0,0,20212,32936,41818,1,0,9205
0,0,0,0,0,0,20244,32711,42346,0,0,9210
0,0,0,0,0,0,20308,33144,42010,1,1,9215
0,0,0,0,0,0,20276,33032,42026,0,0,9220
0,0,0,0,0,0,20276,33336,42282,1,0,9225
0,0,0,0,0,0,20308,33128,41994,1,1,9230
0,0,0,0,0,0,20228,32872,41994,0,0,9235
0,0,0,0,0,0,15667,32455,42570,1,1,9248
0,0,0,0,0,0,24469,33720,42026,0,0,9250
0,0,0,0,0,0,20773,33128,42122,0,0,9255
0,0,0,0,0,0,20468,33912,42602,1,1,9260
0,0,0,0,0,0,20452,33000,41994,1,0,9265
0,0,0,0,0,0,20308,33144,41946,0,0,9270
0,0,0,0,0,0,20292,33160,41834,1,0,9275
0,0,0,0,0,0,20308,33112,42090,0,1,9280
0,0,0,0,0,0,20228,32888,41994,1,0,9285
0,0,0,0,0,0,20244,32840,41930,0,0,9290
0,0,0,0,0,0,20244,32952,41994,1,1,9295
0,0,0,0,0,0,20260,33048,42074,0,0,9300
0,0,0,0,0,0,20260,33592,42314,1,0,9305
0,0,0,0,0,0,20324,33096,42042,1,1,9310
0,0,0,0,0,0,20212,33064,42026,0,0,9315
0,0,0,0,0,0,20212,32872,41930,1,0,9320
0,0,0,0,0,0,20324,33256,42186,0,1,9325
0,0,0,0,0,0,20212,32551,42442,1,0,9330
0,0,0,0,0,0,15811,32519,42682,1,1,9343
0,0,0,0,0,0,24149,33864,41946,1,0,9345
0,0,0,0,0,0,20661,33032,41962,0,0,9350
0,0,0,0,0,0,20436,33256,42218,1,0,9355
0,0,0,0,0,0,20420,33128,42122,0,1,9360
0,0,0,0,0,0,20276,32808,41882,1,0,9365
0,0,0,0,0,0,20292,32936,41882,0,0,9370
0,0,0,0,0,0,20212,33032,41978,1,1,9375
0,0,0,0,0,0,20212,32968,42010,1,0,9380
0,0,0,0,0,0,20244,33368,42298,0,0,9385
0,0,0,0,0,0,20340,33064,41994,1,1,9390
0,0,0,0,0,0,20276,33000,42058,0,0,9395
0,0,0,0,0,0,20244,32936,41930,1,0,9400
0,0,0,0,0,0,20292,33272,42074,0,1,9405
0,0,0,0,0,0,20196,32968,41962,1,0,9410
0,0,0,0,0,0,20228,32904,41962,1,0,9415
0,0,0,0,0,0,20276,33704,42490,0,1,9420
0,0,0,0,0,0,20324,32936,41930,1,0,9425
0,0,0,0,0,0,15683,32375,42602,1,1,9438
0,0,0,0,0,0,24373,33784,42090,0,0,9440
0,0,0,0,0,0,20629,33096,41946,1,0,9445
0,0,0,0,0,0,20452,32872,41802,0,0,9450
0,0,0,0,0,0,20340,33064,42058,1,1,9455
0,0,0,0,0,0,20276,32936,41898,1,0,9460
0,0,0,0,0,0,20276,33144,42058,0,0,9465
0,0,0,0,0,0,20276,32952,41866,1,1,9470
0,0,0,0,0,0,20308,33016,41994,0,0,9475
0,0,0,0,0,0,20212,32936,41946,1,0,9480
0,0,0,0,0,0,20340,33208,42106,0,1,9485
0,0,0,0,0,0,20244,32952,41962,1,0,9490
0,0,0,0,0,0,20212,32904,41898,1,0,9495
0,0,0,0,0,0,20292,33656,42426,0,1,9500
0,0,0,0,0,0,20308,32968,41898,1,0,9505
0,0,0,0,0,0,20276,33064,42074,0,0,9510
0,0,0,0,0,0,20244,33384,42282,1,0,9515
0,0,0,0,0,0,20372,33064,42058,0,1,9520
0,0,0,0,0,0,20196,32904,41898,1,0,9525
0,0,0,0,0,0,15683,32391,42554,1,1,9538
0,0,0,0,0,0,24437,33640,41930,1,0,9540
0,0,0,0,0,0,20709,33416,42170,0,0,9545
0,0,0,0,0,0,20452,33000,41978,1,1,9550
0,0,0,0,0,0,20404,33000,41962,0,0,9555
0,0,0,0,0,0,20276,32968,41866,1,0,9560
0,0,0,0,0,0,20356,33160,42010,0,1,9565
0,0,0,0,0,0,20228,33000,41978,1,0,9570
0,0,0,0,0,0,20212,33016,41882,1,0,9575
0,0,0,0,0,0,20260,33368,42138,0,1,9580
0,0,0,0,0,0,20228,32904,41866,1,0,9585
0,0,0,0,0,0,20228,32888,41930,0,0,9590
0,0,0,0,0,0,20244,33816,42618,1,1,9595
0,0,0,0,0,0,20436,33048,42026,0,0,9600
0,0,0,0,0,0,20196,32920,41914,1,0,9605
0,0,0,0,0,0,20212,32391,41914,1,0,9610
0,0,0,0,0,0,20228,33080,41914,0,1,9615
0,0,0,0,0,0,20196,32904,41882,1,0,9620
0,0,0,0,0,0,15651,32167,42442,1,1,9633
0,0,0,0,0,0,24485,33704,42090,0,0,9635
0,0,0,0,0,0,20709,33160,42042,0,0,9640
0,0,0,0,0,0,20420,32936,41786,1,1,9645
0,0,0,0,0,0,20292,32856,41770,0,0,9650
0,0,0,0,0,0,20244,32872,41722,1,0,9655
0,0,0,0,0,0,20324,33272,41914,0,1,9660
0,0,0,0,0,0,20228,32872,41754,1,0,9665
0,0,0,0,0,0,20276,32872,41850,0,0,9670
0,0,0,0,0,0,20228,33224,42090,1,0,9675
0,0,0,0,0,0,20388,33112,41962,0,1,9680
0,0,0,0,0,0,20196,32824,41834,1,0,9685
0,0,0,0,0,0,19892,33720,41674,1,0,9690
0,0,0,0,0,0,20212,32936,41834,0,1,9695
0,0,0,0,0,0,20196,32759,42314,1,0,9700
0,0,0,0,0,0,20340,32792,41770,0,0,9705
0,0,0,0,0,0,20212,32872,41818,1,1,9710
0,0,0,0,0,0,20228,32920,41866,0,0,9715
0,0,0,0,0,0,15651,32247,42378,2,1,9728
0,0,0,0,0,0,24373,33544,41882,0,0,9730
0,0,0,0,0,0,20661,33064,41786,1,0,9735
0,0,0,0,0,0,20501,33256,41994,0,1,9740
0,0,0,0,0,0,20292,32840,41770,1,0,9745
0,0,0,0,0,0,20308,33064,41914,0,0,9750
0,0,0,0,0,0,20324,33832,42490,1,1,9755
0,0,0,0,0,0,20324,32920,41802,1,0,9760
0,0,0,0,0,0,20212,32679,42282,0,0,9765
0,0,0,0,0,0,20372,33016,41850,1,0,9770
0,0,0,0,0,0,20308,33000,41946,0,1,9775
0,0,0,0,0,0,20180,32808,41834,1,0,9780
0,0,0,0,0,0,20228,32792,41674,0,0,9785
0,0,0,0,0,0,20196,32824,41818,1,1,9790
0,0,0,0,0,0,20180,32872,41834,1,0,9795
0,0,0,0,0,0,20244,33352,42154,0,0,9800
0,0,0,0,0,0,20244,32936,41946,1,1,9805
0,0,0,0,0,0,20260,32872,41946,0,0,9810
0,0,0,0,0,0,15651,32327,42442,2,1,9823
0,0,0,0,0,0,24405,33672,41978,0,0,9825
0,0,0,0,0,0,20661,32984,41802,1,0,9830
0,0,0,0,0,0,20468,33800,42410,0,1,9835
0,0,0,0,0,0,20452,32888,41818,1,0,9840
0,0,0,0,0,0,20372,33000,41898,0,0,9845
0,0,0,0,0,0,20308,33896,42602,1,1,9850
0,0,0,0,0,0,20452,33032,41946,0,0,9855
0,0,0,0,0,0,20228,32872,41834,1,0,9860
0,0,0,0,0,0,20132,33512,41834,1,0,9865
0,0,0,0,0,0,20324,32936,41994,0,1,9870
0,0,0,0,0,0,20180,32679,42298,1,0,9875
0,0,0,0,0,0,20340,32968,41642,0,0,9880
0,0,0,0,0,0,20164,32856,41770,1,1,9885
0,0,0,0,0,0,20212,32888,41834,1,0,9890
0,0,0,0,0,0,20196,33192,42298,0,0,9895
0,0,0,0,0,0,20308,32792,41850,1,1,9900
0,0,0,0,0,0,20260,33000,42010,0,0,9905
0,0,0,0,0,0,20196,33000,41866,1,0,9910
0,0,0,0,0,0,15667,32151,42538,1,1,9923
0,0,0,0,0,0,24437,33592,41994,0,0,9925
0,0,0,0,0,0,20725,34184,43018,1,1,9930
0,0,0,0,0,0,20661,33032,41850,1,0,9935
0,0,0,0,0,0,20324,32968,41866,0,0,9940
0,0,0,0,0,0,20260,32904,41322,1,0,9945
0,0,0,0,0,0,20196,32904,41914,0,1,9950
0,0,0,0,0,0,20196,32743,42314,1,0,9955
0,0,0,0,0,0,20324,32759,42122,0,0,9960
0,0,0,0,0,0,20212,32727,42186,1,1,9965
0,0,0,0,0,0,20180,32743,42058,1,0,9970
0,0,0,0,0,0,20180,32936,41674,0,0,9975
0,0,0,0,0,0,20164,32824,41482,1,1,9980
0,0,0,0,0,0,20052,32487,41946,0,0,9985
0,0,0,0,0,0,20148,32455,41786,1,0,9990
0,0,0,0,0,0,20260,33000,41434,0,1,9995
0,0,0,0,0,0,20052,32551,41834,1,0,10000
0,0,0,0,0,0,20196,32631,41914,0,0,10005
0,0,0,0,0,0,15555,31655,41834,2,1,10018
0,0,0,0,0,0,24277,33160,41322,0,0,10020
0,0,0,0,0,0,20517,32968,41098,1,0,10025
0,0,0,0,0,0,20260,32743,41930,0,1,10030
0,0,0,0,0,0,20244,32615,41818,1,0,10035
0,0,0,0,0,0,20228,32776,41050,1,0,10040
0,0,0,0,0,0,20068,32663,41882,0,1,10045
0,0,0,0,0,0,20180,32391,41802,1,0,10050
0,0,0,0,0,0,20196,32551,41962,0,0,10055
0,0,0,0,0,0,20212,32647,41898,1,1,10060
0,0,0,0,0,0,20212,32727,41994,0,0,10065
0,0,0,0,0,0,20164,32631,41914,1,0,10070
0,0,0,0,0,0,20276,33480,41930,0,1,10075
0,0,0,0,0,0,20148,32503,41882,1,0,10080
0,0,0,0,0,0,20132,32487,41802,1,0,10085
0,0,0,0,0,0,20212,33000,41418,0,0,10090
0,0,0,0,0,0,20052,32615,41850,1,1,10095
0,0,0,0,0,0,20212,32535,41978,0,0,10100
0,0,0,0,0,0,15571,31767,41786,2,1,10113
0,0,0,0,0,0,24245,33192,41258,0,0,10115
0,0,0,0,0,0,20517,32936,41482,1,0,10120
0,0,0,0,0,0,20292,32695,41898,0,1,10125
0,0,0,0,0,0,20244,32583,41770,1,0,10130
0,0,0,0,0,0,20308,32727,42026,0,0,10135
0,0,0,0,0,0,20228,32551,41818,1,1,10140
0,0,0,0,0,0,20260,32695,41914,0,0,10145
0,0,0,0,0,0,20148,32455,41786,1,0,10150
0,0,0,0,0,0,20196,32808,41338,1,1,10155
0,0,0,0,0,0,20052,32631,41882,0,0,10160
0,0,0,0,0,0,20180,32663,41962,0,0,10165
0,0,0,0,0,0,20228,33656,42378,0,1,10170
0,0,0,0,0,0,20244,32599,41898,1,0,10175
0,0,0,0,0,0,20196,32599,41978,0,0,10180
0,0,0,0,0,0,20212,32872,41258,0,0,10185
0,0,0,0,0,0,20004,32487,41882,1,1,10190
0,0,0,0,0,0,20148,32647,41946,0,0,10195
0,0,0,0,0,0,20132,32503,41658,1,0,10200
0,0,0,0,0,0,15603,31783,41914,1,1,10213
0,0,0,0,0,0,24229,33320,41578,0,0,10215
0,0,0,0,0,0,20533,32824,41386,1,1,10220
0,0,0,0,0,0,20244,32711,41914,1,0,10225
0,0,0,0,0,0,20276,32631,41978,0,0,10230
0,0,0,0,0,0,20324,33416,41706,1,1,10235
0,0,0,0,0,0,20228,32711,42058,0,0,10240
0,0,0,0,0,0,20180,32391,41818,1,0,10245
0,0,0,0,0,0,20260,32279,42314,0,0,10250
0,0,0,0,0,0,20420,32743,41962,1,1,10255
0,0,0,0,0,0,20244,32695,41962,1,0,10260
0,0,0,0,0,0,20180,32904,41146,0,0,10265
0,0,0,0,0,0,20004,32455,41898,1,1,10270
0,0,0,0,0,0,20212,32695,42090,0,0,10275
0,0,0,0,0,0,20132,32407,41658,1,0,10280
0,0,0,0,0,0,20212,32840,41546,0,1,10285
0,0,0,0,0,0,20020,32567,41898,1,0,10290
0,0,0,0,0,0,20132,33000,41706,1,0,10295
0,0,0,0,0,0,15555,31943,41866,1,1,10308
0,0,0,0,0,0,24197,33384,41466,0,0,10310
0,0,0,0,0,0,20485,32743,41850,1,1,10315
0,0,0,0,0,0,20372,32792,41402,0,0,10320
0,0,0,0,0,0,20164,32551,41898,1,0,10325
0,0,0,0,0,0,20308,33528,42026,1,1,10330
0,0,0,0,0,0,20196,32535,41930,0,0,10335
0,0,0,0,0,0,20148,32391,41882,1,0,10340
0,0,0,0,0,0,20196,32856,41482,0,0,10345
0,0,0,0,0,0,20132,32711,41930,1,1,10350
0,0,0,0,0,0,20212,32695,42122,0,0,10355
0,0,0,0,0,0,20148,32311,41706,1,0,10360
0,0,0,0,0,0,20212,32711,42042,0,1,10365
0,0,0,0,0,0,20148,32551,41930,1,0,10370
0,0,0,0,0,0,20164,33144,41642,1,0,10375
0,0,0,0,0,0,20164,32776,41466,0,1,10380
0,0,0,0,0,0,20036,32615,41882,1,0,10385
0,0,0,0,0,0,20180,32647,42026,0,0,10390
0,0,0,0,0,0,15587,31911,41914,1,1,10403
0,0,0,0,0,0,24245,33288,41338,0,0,10405
0,0,0,0,0,0,20597,33816,42122,0,1,10410
0,0,0,0,0,0,20372,32663,41930,0,0,10415
0,0,0,0,0,0,20276,32808,41386,0,0,10420
0,0,0,0,0,0,20116,32327,41162,0,0,10425
0,0,0,0,0,0,20020,32503,41770,1,1,10430
0,0,0,0,0,0,20164,32407,41802,1,0,10435
0,0,0,0,0,0,20164,32343,41578,0,0,10440
0,0,0,0,0,0,20084,32727,41898,1,1,10445
0,0,0,0,0,0,20164,32439,41818,0,0,10450
0,0,0,0,0,0,20196,33144,41994,1,0,10455
0,0,0,0,0,0,20228,32647,41994,0,1,10460
0,0,0,0,0,0,20148,32519,41866,1,0,10465
0,0,0,0,0,0,20212,32695,42074,0,0,10470
0,0,0,0,0,0,20180,32904,41450,1,1,10475
0,0,0,0,0,0,20100,32647,42010,0,0,10480
0,0,0,0,0,0,20116,32535,41914,1,0,10485
0,0,0,0,0,0,15555,31815,41802,2,1,10498
0,0,0,0,0,0,24213,33256,41274,0,0,10500
0,0,0,0,0,0,20629,33448,41674,0,0,10505
0,0,0,0,0,0,20244,32663,41898,1,1,10510
0,0,0,0,0,0,20292,32631,41962,0,0,10515
0,0,0,0,0,0,20180,32327,41562,1,0,10520
0,0,0,0,0,0,20132,32615,41802,1,1,10525
0,0,0,0,0,0,20148,32455,41722,0,0,10530
0,0,0,0,0,0,20164,32936,41610,1,0,10535
0,0,0,0,0,0,20228,32872,41514,0,1,10540
0,0,0,0,0,0,20052,32519,41898,1,0,10545
