lsmaccx,lsmaccy,lsmaccz,lsmangx,lsmangy,lsmangz,a0,a1,a2,f1,f2,timestamp
0,0,0,0,0,0,19380,29719,39241,0,1,5320
0,0,0,0,0,0,19140,29351,38985,1,0,5325
0,0,0,0,0,0,19092,29415,39033,0,0,5330
0,0,0,0,0,0,19076,30839,39881,1,1,5335
0,0,0,0,0,0,19236,29543,39065,0,0,5340
0,0,0,0,0,0,19028,29223,38873,1,0,5345
0,0,0,0,0,0,19028,29415,39049,0,0,5350
0,0,0,0,0,0,14947,29159,39161,1,1,5363
0,0,0,0,0,0,22981,30215,39209,0,0,5365
0,0,0,0,0,0,19492,29639,38921,1,0,5370
0,0,0,0,0,0,19268,29799,39113,0,1,5375
0,0,0,0,0,0,19124,29383,38937,1,0,5380
0,0,0,0,0,0,19108,29479,39065,0,0,5385
0,0,0,0,0,0,18996,28807,38233,1,0,5390
0,0,0,0,0,0,18740,29463,39001,0,1,5395
0,0,0,0,0,0,18980,29319,38905,1,0,5400
0,0,0,0,0,0,19012,29335,39017,0,0,5405
0,0,0,0,0,0,19092,31063,40185,1,1,5410
0,0,0,0,0,0,19268,29463,39081,0,0,5415
0,0,0,0,0,0,19108,29431,39017,0,0,5420
0,0,0,0,0,0,19012,29271,38937,1,0,5425
0,0,0,0,0,0,19140,30279,39401,0,1,5430
0,0,0,0,0,0,19108,29511,38969,1,0,5435
0,0,0,0,0,0,19076,29303,39017,0,0,5440
0,0,0,0,0,0,19012,29591,38969,1,0,5445
0,0,0,0,0,0,19044,29543,39017,0,1,5450
0,0,0,0,0,0,14931,29415,39385,1,0,5463
0,0,0,0,0,0,22981,30023,38633,1,0,5465
0,0,0,0,0,0,19428,29831,39049,0,1,5470
0,0,0,0,0,0,19236,29607,39033,1,0,5475
0,0,0,0,0,0,19092,29303,38905,0,0,5480
0,0,0,0,0,0,19156,30647,39977,0,1,5485
0,0,0,0,0,0,19268,29607,39017,1,0,5490
0,0,0,0,0,0,19140,29447,39049,0,0,5495
0,0,0,0,0,0,19028,29527,39017,1,0,5500
0,0,0,0,0,0,19140,29911,39225,0,1,5505
0,0,0,0,0,0,19092,29383,38873,1,0,5510
0,0,0,0,0,0,19060,29399,39017,0,0,5515
0,0,0,0,0,0,18980,29207,38809,1,0,5520
0,0,0,0,0,0,19012,29655,39097,0,1,5525
0,0,0,0,0,0,19012,29383,38905,1,0,5530
0,0,0,0,0,0,19028,29367,38985,0,0,5535
0,0,0,0,0,0,18932,28310,37273,1,0,5540
0,0,0,0,0,0,18772,29479,39017,0,1,5545
0,0,0,0,0,0,14963,29639,39113,1,0,5558
0,0,0,0,0,0,22949,31079,39481,0,1,5560
0,0,0,0,0,0,19556,29623,39065,1,0,5565
0,0,0,0,0,0,19252,29399,38953,1,0,5570
0,0,0,0,0,0,19124,30119,39465,0,0,5575
0,0,0,0,0,0,19268,29799,39097,0,1,5580
0,0,0,0,0,0,19060,29399,38905,1,0,5585
0,0,0,0,0,0,19108,29383,39017,0,0,5590
0,0,0,0,0,0,19060,30967,39241,1,0,5595
0,0,0,0,0,0,19124,29559,39017,0,1,5600
0,0,0,0,0,0,19028,29431,38937,1,0,5605
0,0,0,0,0,0,19012,29287,38953,0,0,5610
0,0,0,0,0,0,19092,30951,40185,1,1,5615
0,0,0,0,0,0,19252,29527,39049,0,0,5620
0,0,0,0,0,0,19060,29495,38985,1,0,5625
0,0,0,0,0,0,19092,30167,39737,0,0,5630
0,0,0,0,0,0,19236,29687,39161,0,1,5635
0,0,0,0,0,0,19012,29479,39017,1,0,5640
0,0,0,0,0,0,14931,29431,39289,1,1,5653
0,0,0,0,0,0,23109,30695,39401,0,0,5655
0,0,0,0,0,0,19588,29431,38969,1,0,5660
0,0,0,0,0,0,19252,29511,39049,0,0,5665
0,0,0,0,0,0,19156,30423,39897,1,1,5670
0,0,0,0,0,0,19364,29559,39209,0,0,5675
0,0,0,0,0,0,19060,29319,38937,1,0,5680
0,0,0,0,0,0,19012,29479,39145,0,0,5685
0,0,0,0,0,0,19060,29975,39161,1,1,5690
0,0,0,0,0,0,19060,29351,39017,0,0,5695
0,0,0,0,0,0,19028,29415,38937,1,0,5700
0,0,0,0,0,0,18996,29079,38665,0,0,5705
0,0,0,0,0,0,19012,29543,39017,1,1,5710
0,0,0,0,0,0,19028,29399,38937,0,0,5715
0,0,0,0,0,0,19060,29367,39001,0,0,5720
0,0,0,0,0,0,19108,32936,39929,1,1,5725
0,0,0,0,0,0,19252,29719,39017,1,0,5730
0,0,0,0,0,0,19012,29287,38937,0,0,5735
0,0,0,0,0,0,14883,29047,39113,1,1,5748
0,0,0,0,0,0,22981,30375,39241,0,0,5750
0,0,0,0,0,0,19540,29639,38953,1,0,5755
0,0,0,0,0,0,19268,29383,38809,0,0,5760
0,0,0,0,0,0,19092,29607,39001,1,1,5765
0,0,0,0,0,0,19076,29351,38889,0,0,5770
0,0,0,0,0,0,19044,29367,38857,1,0,5775
0,0,0,0,0,0,19044,29847,39033,0,0,5780
0,0,0,0,0,0,19044,29463,39033,1,1,5785
0,0,0,0,0,0,19044,29399,38969,0,0,5790
0,0,0,0,0,0,19028,29383,38953,1,0,5795
0,0,0,0,0,0,19076,30471,39321,0,1,5800
0,0,0,0,0,0,19172,29703,39129,0,0,5805
0,0,0,0,0,0,19012,29015,38793,1,0,5810
0,0,0,0,0,0,19028,29271,38857,0,0,5815
0,0,0,0,0,0,18996,29575,39033,1,1,5820
0,0,0,0,0,0,19076,29495,39081,0,0,5825
0,0,0,0,0,0,18996,29383,38953,1,0,5830
0,0,0,0,0,0,19140,30823,39961,0,1,5835
0,0,0,0,0,0,14963,28935,38985,2,0,5848
0,0,0,0,0,0,22949,31047,39801,0,0,5850
0,0,0,0,0,0,19732,29863,39209,0,1,5855
0,0,0,0,0,0,19252,29511,38969,1,0,5860
0,0,0,0,0,0,19172,29431,38969,0,0,5865
0,0,0,0,0,0,19028,29463,38745,1,0,5870
0,0,0,0,0,0,19060,29623,39001,0,1,5875
0,0,0,0,0,0,19044,29351,38841,1,0,5880
0,0,0,0,0,0,18996,29383,38889,0,0,5885
0,0,0,0,0,0,19108,30983,40041,1,1,5890
0,0,0,0,0,0,19268,29607,39081,0,0,5895
0,0,0,0,0,0,19060,29351,38889,1,0,5900
0,0,0,0,0,0,19044,29991,39529,0,0,5905
0,0,0,0,0,0,19204,29703,39097,0,1,5910
0,0,0,0,0,0,19028,29415,38953,1,0,5915
0,0,0,0,0,0,19076,29447,39065,0,0,5920
0,0,0,0,0,0,19044,29815,38777,1,0,5925
0,0,0,0,0,0,19044,29671,39097,0,1,5930
0,0,0,0,0,0,14931,30343,39625,2,0,5943
0,0,0,0,0,0,23045,31495,39737,0,1,5945
0,0,0,0,0,0,19684,29703,39065,0,0,5950
0,0,0,0,0,0,19204,29351,38905,1,0,5955
0,0,0,0,0,0,19172,29287,38745,0,0,5960
0,0,0,0,0,0,19060,29767,39065,1,1,5965
0,0,0,0,0,0,19108,29543,39081,0,0,5970
0,0,0,0,0,0,19012,29415,38857,1,0,5975
0,0,0,0,0,0,19124,31495,39001,0,1,5980
0,0,0,0,0,0,19012,29447,39001,1,0,5985
0,0,0,0,0,0,19028,29255,38889,0,0,5990
0,0,0,0,0,0,18996,29559,39129,1,0,5995
0,0,0,0,0,0,19076,29847,39129,0,1,6000
0,0,0,0,0,0,19028,29447,38969,1,0,6005
0,0,0,0,0,0,19012,29047,38873,0,0,6010
0,0,0,0,0,0,18964,29175,38649,1,0,6015
0,0,0,0,0,0,18980,29639,39033,0,1,6020
0,0,0,0,0,0,19012,29383,38905,1,0,6025
0,0,0,0,0,0,14915,29031,39017,1,1,6038
0,0,0,0,0,0,22917,30311,39097,0,0,6040
0,0,0,0,0,0,19492,29431,38889,1,0,6045
0,0,0,0,0,0,19220,29719,38953,0,0,6050
0,0,0,0,0,0,19172,29527,39001,0,1,6055
0,0,0,0,0,0,19044,29319,38889,1,0,6060
0,0,0,0,0,0,19092,29543,39017,0,0,6065
0,0,0,0,0,0,19076,29783,38825,1,0,6070
0,0,0,0,0,0,19124,29511,39065,0,1,6075
0,0,0,0,0,0,19028,29351,38873,1,0,6080
0,0,0,0,0,0,19092,29479,39161,0,0,6085
0,0,0,0,0,0,19076,29975,39129,1,1,6090
0,0,0,0,0,0,19092,29447,39033,0,0,6095
0,0,0,0,0,0,18980,28999,38825,1,0,6100
0,0,0,0,0,0,18996,31415,39481,0,0,6105
0,0,0,0,0,0,19188,29543,39017,1,1,6110
0,0,0,0,0,0,19092,29431,39065,0,0,6115
0,0,0,0,0,0,19012,29255,38841,1,0,6120
0,0,0,0,0,0,19140,30615,39513,0,1,6125
0,0,0,0,0,0,14899,28871,38985,2,0,6138
0,0,0,0,0,0,22885,29991,38825,0,0,6140
0,0,0,0,0,0,19508,29911,39129,0,1,6145
0,0,0,0,0,0,19220,29543,38969,1,0,6150
0,0,0,0,0,0,19092,29511,38921,0,0,6155
0,0,0,0,0,0,19108,31015,40185,1,1,6160
0,0,0,0,0,0,19284,29463,38969,0,0,6165
0,0,0,0,0,0,19044,29287,38857,1,0,6170
0,0,0,0,0,0,19028,29751,39161,0,0,6175
0,0,0,0,0,0,19060,29671,39065,1,1,6180
0,0,0,0,0,0,19028,29335,38889,0,0,6185
0,0,0,0,0,0,18996,29367,38857,1,0,6190
0,0,0,0,0,0,19028,29991,38521,0,0,6195
0,0,0,0,0,0,19012,29495,38985,1,1,6200
0,0,0,0,0,0,19012,29351,38937,0,0,6205
0,0,0,0,0,0,19012,29495,39145,1,0,6210
0,0,0,0,0,0,19028,29831,39017,0,1,6215
0,0,0,0,0,0,19028,29543,38985,1,0,6220
0,0,0,0,0,0,14899,29159,39065,1,1,6233
0,0,0,0,0,0,22901,30439,39097,0,0,6235
0,0,0,0,0,0,19524,29895,39001,0,0,6240
0,0,0,0,0,0,19156,29463,38937,1,0,6245
0,0,0,0,0,0,19220,30279,39321,0,1,6250
0,0,0,0,0,0,19188,29383,38857,1,0,6255
0,0,0,0,0,0,19060,29367,38937,0,0,6260
0,0,0,0,0,0,18996,29223,38697,1,0,6265
0,0,0,0,0,0,19092,29607,39081,0,1,6270
0,0,0,0,0,0,19028,29175,38889,1,0,6275
0,0,0,0,0,0,19044,29383,38953,0,0,6280
0,0,0,0,0,0,19044,30743,39881,1,1,6285
0,0,0,0,0,0,19252,29543,39065,0,0,6290
0,0,0,0,0,0,18996,29223,38825,1,0,6295
0,0,0,0,0,0,19044,29255,38649,0,0,6300
0,0,0,0,0,0,18932,29783,38985,1,1,6305
0,0,0,0,0,0,19060,29495,39049,0,0,6310
0,0,0,0,0,0,18980,29175,38841,1,0,6315
0,0,0,0,0,0,15811,29159,38921,4,2,6353
0,0,0,0,0,0,23397,30935,39001,0,0,6355
0,0,0,0,0,0,20004,29943,39145,0,1,6360
0,0,0,0,0,0,19508,29543,38873,1,0,6365
0,0,0,0,0,0,19396,29975,39353,0,0,6370
0,0,0,0,0,0,19364,29751,38889,1,1,6375
0,0,0,0,0,0,19236,29591,39017,0,0,6380
0,0,0,0,0,0,19156,29223,38713,1,0,6385
0,0,0,0,0,0,19140,30279,39097,0,0,6390
0,0,0,0,0,0,19092,29495,38905,1,1,6395
0,0,0,0,0,0,19108,29351,38841,0,0,6400
0,0,0,0,0,0,19044,29335,38841,1,0,6405
0,0,0,0,0,0,19076,29703,38985,0,1,6410
0,0,0,0,0,0,19044,29367,38825,1,0,6415
0,0,0,0,0,0,19012,29495,38873,0,0,6420
0,0,0,0,0,0,19060,31095,39417,1,0,6425
0,0,0,0,0,0,19060,29431,38889,0,1,6430
0,0,0,0,0,0,18996,29431,38873,1,0,6435
0,0,0,0,0,0,16692,29639,39097,5,3,6487
0,0,0,0,0,0,22517,30567,39225,0,0,6490
0,0,0,0,0,0,20148,31815,38329,0,0,6495
0,0,0,0,0,0,19508,29815,38985,0,1,6500
0,0,0,0,0,0,19380,29559,38793,1,0,6505
0,0,0,0,0,0,19300,29527,38873,0,0,6510
0,0,0,0,0,0,19268,29895,38889,1,1,6515
0,0,0,0,0,0,19204,29447,38841,0,0,6520
0,0,0,0,0,0,19140,29351,38745,1,0,6525
0,0,0,0,0,0,19092,28919,38233,0,0,6530
0,0,0,0,0,0,18996,29463,38857,1,1,6535
0,0,0,0,0,0,19076,29271,38745,0,0,6540
0,0,0,0,0,0,19044,29591,38745,1,0,6545
0,0,0,0,0,0,19092,30023,39097,0,1,6550
0,0,0,0,0,0,19076,29351,38793,1,0,6555
0,0,0,0,0,0,19044,29143,38761,0,0,6560
0,0,0,0,0,0,19012,28566,37993,1,0,6565
0,0,0,0,0,0,18628,29399,38777,0,1,6570
0,0,0,0,0,0,18932,29383,38745,1,0,6575
0,0,0,0,0,0,15683,29319,39033,3,2,6610
0,0,0,0,0,0,19524,29751,39017,1,0,6615
0,0,0,0,0,0,19476,30263,39001,0,1,6620
0,0,0,0,0,0,19300,29575,38873,1,0,6625
0,0,0,0,0,0,19236,29335,38761,0,0,6630
0,0,0,0,0,0,19172,29863,38665,1,0,6635
0,0,0,0,0,0,19092,29479,38793,0,1,6640
0,0,0,0,0,0,19044,29335,38745,1,0,6645
0,0,0,0,0,0,19092,30263,39673,0,0,6650
0,0,0,0,0,0,19236,29815,38889,1,1,6655
0,0,0,0,0,0,19108,29383,38745,0,0,6660
0,0,0,0,0,0,18996,29303,38697,1,0,6665
0,0,0,0,0,0,19044,29591,38713,0,0,6670
0,0,0,0,0,0,18996,29351,38729,1,1,6675
0,0,0,0,0,0,18980,29191,38729,0,0,6680
0,0,0,0,0,0,18980,30167,39273,1,0,6685
0,0,0,0,0,0,19140,29831,38953,0,1,6690
0,0,0,0,0,0,19012,29175,38713,1,0,6695
0,0,0,0,0,0,14899,29095,38873,1,1,6708
0,0,0,0,0,0,22869,30471,39017,0,0,6710
0,0,0,0,0,0,19460,29415,38729,1,0,6715
0,0,0,0,0,0,19172,29623,38937,0,0,6720
0,0,0,0,0,0,19092,29415,38681,1,1,6725
0,0,0,0,0,0,19028,29303,38681,0,0,6730
0,0,0,0,0,0,18980,29159,38601,1,0,6735
0,0,0,0,0,0,19060,30663,39673,0,1,6740
0,0,0,0,0,0,19140,29399,38697,1,0,6745
0,0,0,0,0,0,19028,29351,38761,0,0,6750
0,0,0,0,0,0,18996,29175,38553,1,0,6755
0,0,0,0,0,0,18996,29735,38953,0,1,6760
0,0,0,0,0,0,18980,29271,38697,1,0,6765
0,0,0,0,0,0,19028,29431,38809,0,0,6770
0,0,0,0,0,0,18964,29735,38777,1,1,6775
0,0,0,0,0,0,19028,29271,38809,0,0,6780
0,0,0,0,0,0,18932,29079,38569,1,0,6785
0,0,0,0,0,0,18884,31559,39321,0,0,6790
0,0,0,0,0,0,15027,28759,38777,2,1,6803
0,0,0,0,0,0,22869,30679,39289,0,0,6805
0,0,0,0,0,0,19684,30215,39097,0,1,6810
0,0,0,0,0,0,19188,29319,38665,1,0,6815
0,0,0,0,0,0,19108,29319,38825,0,0,6820
0,0,0,0,0,0,19060,30583,39545,1,1,6825
0,0,0,0,0,0,19204,29511,38825,0,0,6830
0,0,0,0,0,0,18980,29047,38521,1,0,6835
0,0,0,0,0,0,18900,29431,38697,1,0,6840
0,0,0,0,0,0,18980,29559,38873,0,1,6845
0,0,0,0,0,0,18980,29271,38713,1,0,6850
0,0,0,0,0,0,18948,29159,38633,0,0,6855
0,0,0,0,0,0,19012,31479,38521,1,1,6860
0,0,0,0,0,0,18916,29367,38745,0,0,6865
0,0,0,0,0,0,18948,29095,38617,1,0,6870
0,0,0,0,0,0,18916,28566,37945,0,0,6875
0,0,0,0,0,0,18852,29431,38713,1,1,6880
0,0,0,0,0,0,18964,29271,38681,0,0,6885
0,0,0,0,0,0,18932,29207,38697,1,0,6890
0,0,0,0,0,0,14867,28662,38697,1,1,6903
0,0,0,0,0,0,22757,30247,38841,0,0,6905
0,0,0,0,0,0,19444,29815,38521,1,0,6910
0,0,0,0,0,0,19060,29383,38697,0,1,6915
0,0,0,0,0,0,19012,29271,38649,1,0,6920
0,0,0,0,0,0,19012,29815,39081,0,0,6925
0,0,0,0,0,0,19028,29399,38649,1,1,6930
0,0,0,0,0,0,19028,29271,38729,0,0,6935
0,0,0,0,0,0,18948,29031,38553,1,0,6940
0,0,0,0,0,0,18996,30583,39625,0,1,6945
0,0,0,0,0,0,19092,29287,38713,1,0,6950
0,0,0,0,0,0,19044,29207,38697,0,0,6955
0,0,0,0,0,0,18932,29063,38457,1,0,6960
0,0,0,0,0,0,18996,30151,39113,0,1,6965
0,0,0,0,0,0,18964,29191,38537,1,0,6970
0,0,0,0,0,0,18932,29207,38649,0,0,6975
0,0,0,0,0,0,18948,29783,38825,1,1,6980
0,0,0,0,0,0,19028,29335,38809,0,0,6985
0,0,0,0,0,0,14835,29031,38761,2,1,6998
0,0,0,0,0,0,22773,30375,38889,0,0,7000
0,0,0,0,0,0,19476,29495,38761,0,0,7005
0,0,0,0,0,0,19124,29623,39129,1,0,7010
0,0,0,0,0,0,19188,29751,38921,0,1,7015
0,0,0,0,0,0,18980,29175,38569,1,0,7020
0,0,0,0,0,0,18932,28791,38633,0,0,7025
0,0,0,0,0,0,18996,31799,38777,1,1,7030
0,0,0,0,0,0,18996,29303,38777,0,0,7035
0,0,0,0,0,0,18964,29079,38681,0,0,7040
0,0,0,0,0,0,18948,29527,38729,0,0,7045
0,0,0,0,0,0,18980,29479,38857,0,1,7050
0,0,0,0,0,0,18964,29143,38697,1,0,7055
0,0,0,0,0,0,18916,29095,38601,0,0,7060
0,0,0,0,0,0,18948,29703,38857,1,1,7065
0,0,0,0,0,0,18964,29239,38665,0,0,7070
0,0,0,0,0,0,18916,29207,38649,1,0,7075
0,0,0,0,0,0,18980,31303,38873,0,0,7080
0,0,0,0,0,0,14883,28823,38809,1,1,7093
0,0,0,0,0,0,22709,30455,39081,1,0,7095
0,0,0,0,0,0,19476,29847,38841,0,1,7100
0,0,0,0,0,0,19188,29399,38665,1,0,7105
0,0,0,0,0,0,19028,29175,38601,0,0,7110
0,0,0,0,0,0,19092,30071,39081,0,0,7115
0,0,0,0,0,0,19028,29351,38665,1,1,7120
0,0,0,0,0,0,19012,28935,38665,0,0,7125
0,0,0,0,0,0,18948,29271,38633,1,0,7130
0,0,0,0,0,0,18980,29319,38665,1,1,7135
0,0,0,0,0,0,18948,29047,38601,0,0,7140
0,0,0,0,0,0,18932,29207,38617,1,0,7145
0,0,0,0,0,0,19028,30567,39497,0,1,7150
0,0,0,0,0,0,19108,29303,38681,1,0,7155
0,0,0,0,0,0,18980,29239,38649,0,0,7160
0,0,0,0,0,0,18932,29111,38409,1,0,7165
0,0,0,0,0,0,18884,29367,38713,1,1,7170
0,0,0,0,0,0,18948,29047,38601,1,0,7175
0,0,0,0,0,0,14851,28791,38729,1,1,7188
0,0,0,0,0,0,22821,30279,38873,0,0,7190
0,0,0,0,0,0,19428,29335,38617,1,0,7195
0,0,0,0,0,0,19236,30455,39369,0,0,7200
0,0,0,0,0,0,19172,29303,38649,1,1,7205
0,0,0,0,0,0,19060,29303,38681,0,0,7210
0,0,0,0,0,0,18964,29095,38313,1,0,7215
0,0,0,0,0,0,18964,29639,38873,0,1,7220
0,0,0,0,0,0,18964,29191,38649,1,0,7225
0,0,0,0,0,0,18996,29255,38713,0,0,7230
0,0,0,0,0,0,19028,30583,39289,1,1,7235
0,0,0,0,0,0,19092,29255,38649,1,0,7240
0,0,0,0,0,0,18948,29079,38633,0,0,7245
0,0,0,0,0,0,19060,30151,38745,0,0,7250
0,0,0,0,0,0,18948,29399,38697,1,1,7255
0,0,0,0,0,0,18932,29351,38649,1,0,7260
0,0,0,0,0,0,18932,29591,38937,0,0,7265
0,0,0,0,0,0,19012,29511,38729,1,1,7270
0,0,0,0,0,0,18964,29143,38633,0,0,7275
0,0,0,0,0,0,14899,28983,38873,1,1,7288
0,0,0,0,0,0,22853,30295,38873,1,0,7290
0,0,0,0,0,0,19412,29239,38697,0,0,7295
0,0,0,0,0,0,19220,34168,38649,1,0,7300
0,0,0,0,0,0,19012,29479,38729,0,1,7305
0,0,0,0,0,0,18996,29303,38649,1,0,7310
0,0,0,0,0,0,19028,29639,39065,0,0,7315
0,0,0,0,0,0,19028,29623,38889,1,1,7320
0,0,0,0,0,0,19044,29447,38825,0,0,7325
0,0,0,0,0,0,18932,29175,38601,1,0,7330
0,0,0,0,0,0,19028,31511,39033,0,1,7335
0,0,0,0,0,0,18900,29175,38649,1,0,7340
0,0,0,0,0,0,18980,29159,38681,0,0,7345
0,0,0,0,0,0,18884,28855,38377,1,0,7350
0,0,0,0,0,0,18932,29527,38825,0,1,7355
0,0,0,0,0,0,18948,29159,38697,1,0,7360
0,0,0,0,0,0,18996,29271,38761,0,0,7365
0,0,0,0,0,0,18996,29911,38777,1,1,7370
0,0,0,0,0,0,14819,28486,38441,1,0,7383
0,0,0,0,0,0,22741,31287,39337,0,0,7385
0,0,0,0,0,0,19572,29463,38729,0,1,7390
0,0,0,0,0,0,19156,29447,38649,1,0,7395
0,0,0,0,0,0,19060,29559,38873,0,0,7400
0,0,0,0,0,0,19044,29511,38761,1,1,7405
0,0,0,0,0,0,19060,29255,38729,0,0,7410
0,0,0,0,0,0,18964,29127,38537,1,0,7415
0,0,0,0,0,0,19012,30439,39225,0,1,7420
0,0,0,0,0,0,19060,29319,38697,1,0,7425
0,0,0,0,0,0,19060,29271,38777,0,0,7430
0,0,0,0,0,0,18932,28358,38105,1,0,7435
0,0,0,0,0,0,18788,29479,38825,0,1,7440
0,0,0,0,0,0,18916,29255,38681,1,0,7445
0,0,0,0,0,0,19012,29719,39145,0,0,7450
0,0,0,0,0,0,18996,29223,38601,1,1,7455
0,0,0,0,0,0,18996,29351,38841,0,0,7460
0,0,0,0,0,0,18916,29159,38633,1,0,7465
0,0,0,0,0,0,14867,28743,38777,1,1,7478
0,0,0,0,0,0,22789,30151,38889,0,0,7480
0,0,0,0,0,0,19364,28374,37865,1,0,7485
0,0,0,0,0,0,18964,29335,38665,1,1,7490
0,0,0,0,0,0,19028,29143,38633,0,0,7495
0,0,0,0,0,0,19012,29735,39177,1,0,7500
0,0,0,0,0,0,19156,29671,38761,0,1,7505
0,0,0,0,0,0,18980,29191,38521,1,0,7510
0,0,0,0,0,0,18980,29223,38681,0,0,7515
0,0,0,0,0,0,19076,31079,39689,0,1,7520
0,0,0,0,0,0,19156,29303,38697,0,0,7525
0,0,0,0,0,0,18948,28951,38505,1,0,7530
0,0,0,0,0,0,18932,29031,38505,0,0,7535
0,0,0,0,0,0,18868,29351,38697,1,1,7540
0,0,0,0,0,0,19012,29223,38729,0,0,7545
0,0,0,0,0,0,18932,29351,38745,1,0,7550
0,0,0,0,0,0,19060,29863,38905,0,1,7555
0,0,0,0,0,0,18980,29255,38697,1,0,7560
0,0,0,0,0,0,19028,29287,38761,0,0,7565
0,0,0,0,0,0,14835,28598,38697,2,1,7578
0,0,0,0,0,0,22773,30199,38857,0,0,7580
0,0,0,0,0,0,19396,29207,38489,1,0,7585
0,0,0,0,0,0,19092,29479,38729,0,1,7590
0,0,0,0,0,0,19044,29271,38633,1,0,7595
0,0,0,0,0,0,18980,29335,38729,0,0,7600
0,0,0,0,0,0,19012,29687,38825,1,1,7605
0,0,0,0,0,0,19044,29303,38793,0,0,7610
0,0,0,0,0,0,18932,29127,38601,1,0,7615
0,0,0,0,0,0,19028,30983,39913,0,1,7620
0,0,0,0,0,0,19172,29351,38761,1,0,7625
0,0,0,0,0,0,19028,29207,38777,0,0,7630
0,0,0,0,0,0,18916,28743,38345,1,0,7635
0,0,0,0,0,0,18868,29095,38713,1,1,7640
0,0,0,0,0,0,18948,29207,38601,0,0,7645
0,0,0,0,0,0,18932,29607,38905,1,0,7650
0,0,0,0,0,0,19044,29687,38889,0,1,7655
0,0,0,0,0,0,18980,29223,38601,1,0,7660
0,0,0,0,0,0,14867,28855,38841,1,1,7673
0,0,0,0,0,0,22917,30407,39033,0,0,7675
0,0,0,0,0,0,19428,29335,38633,1,0,7680
0,0,0,0,0,0,19252,30615,39241,0,0,7685
0,0,0,0,0,0,19188,29415,38681,1,1,7690
0,0,0,0,0,0,19092,29335,38777,0,0,7695
0,0,0,0,0,0,18996,29479,38905,1,0,7700
0,0,0,0,0,0,19108,29575,38857,0,1,7705
0,0,0,0,0,0,18996,29367,38697,1,0,7710
0,0,0,0,0,0,18980,29239,38633,1,0,7715
0,0,0,0,0,0,19012,30199,39113,0,1,7720
0,0,0,0,0,0,19028,29303,38713,1,0,7725
0,0,0,0,0,0,18948,29175,38633,0,0,7730
0,0,0,0,0,0,18916,30247,39273,1,0,7735
0,0,0,0,0,0,19092,29255,38729,0,1,7740
0,0,0,0,0,0,18996,29175,38665,1,0,7745
0,0,0,0,0,0,18964,29143,38521,0,0,7750
0,0,0,0,0,0,18932,29383,38729,1,1,7755
0,0,0,0,0,0,14947,31607,38953,1,1,7768
0,0,0,0,0,0,22869,31335,39321,0,0,7770
0,0,0,0,0,0,19524,29479,38729,1,0,7775
0,0,0,0,0,0,19220,29447,38761,0,0,7780
0,0,0,0,0,0,19156,31671,39065,1,1,7785
0,0,0,0,0,0,19108,29287,38729,1,0,7790
0,0,0,0,0,0,18996,29159,38601,0,0,7795
0,0,0,0,0,0,18932,29015,38409,1,0,7800
0,0,0,0,0,0,18900,29495,38761,0,1,7805
0,0,0,0,0,0,18964,29335,38729,1,0,7810
0,0,0,0,0,0,18996,29847,39305,0,0,7815
0,0,0,0,0,0,19124,29415,38713,1,1,7820
0,0,0,0,0,0,19044,29191,38729,0,0,7825
0,0,0,0,0,0,18916,29191,38649,1,0,7830
0,0,0,0,0,0,19076,30583,39433,0,1,7835
0,0,0,0,0,0,19060,29031,38601,1,0,7840
0,0,0,0,0,0,18980,29191,38681,0,0,7845
0,0,0,0,0,0,18980,30535,39033,1,0,7850
0,0,0,0,0,0,14947,28775,38889,1,1,7863
0,0,0,0,0,0,22789,30295,38841,1,0,7865
0,0,0,0,0,0,19428,29687,38761,0,1,7870
0,0,0,0,0,0,19156,29351,38633,1,0,7875
0,0,0,0,0,0,19028,29191,38681,0,0,7880
0,0,0,0,0,0,19028,29735,38825,1,1,7885
0,0,0,0,0,0,19044,29175,38601,0,0,7890
0,0,0,0,0,0,18948,29095,38537,1,0,7895
0,0,0,0,0,0,19092,31335,39897,0,1,7900
0,0,0,0,0,0,19172,29255,38697,1,0,7905
0,0,0,0,0,0,19060,29031,38681,0,0,7910
0,0,0,0,0,0,19028,31111,39049,1,0,7915
0,0,0,0,0,0,19108,29655,38905,0,1,7920
0,0,0,0,0,0,18980,29191,38697,1,0,7925
0,0,0,0,0,0,19012,29847,39209,1,0,7930
0,0,0,0,0,0,19092,29431,38697,0,1,7935
0,0,0,0,0,0,18964,29303,38617,1,0,7940
0,0,0,0,0,0,18932,29223,38745,0,0,7945
0,0,0,0,0,0,19012,29847,39017,1,1,7950
0,0,0,0,0,0,14899,28550,38617,1,0,7963
0,0,0,0,0,0,22901,32151,38905,0,1,7965
0,0,0,0,0,0,19412,29463,38745,1,0,7970
0,0,0,0,0,0,19188,29367,38761,0,0,7975
0,0,0,0,0,0,19028,29047,38425,1,0,7980
0,0,0,0,0,0,18996,29511,38809,1,1,7985
0,0,0,0,0,0,18964,29223,38681,0,0,7990
0,0,0,0,0,0,18996,29863,39225,1,0,7995
0,0,0,0,0,0,19124,29527,38761,0,1,8000
0,0,0,0,0,0,18996,29191,38617,1,0,8005
0,0,0,0,0,0,18964,29239,38681,0,0,8010
0,0,0,0,0,0,19012,30135,39097,1,1,8015
0,0,0,0,0,0,19092,29383,38777,0,0,8020
0,0,0,0,0,0,18980,29079,38585,1,0,8025
